,Unnamed: 0,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Policy_Sales_Channel,Age_Bin,Vehicle_Damage_Age_Interaction,Response
34332,355609,1,8.0,0,1,1,124.0,1,1,0
34333,320189,1,36.0,1,0,0,152.0,0,0,0
34334,235026,1,8.0,1,1,1,124.0,2,2,0
34335,336336,1,25.0,1,1,0,124.0,1,0,0
34336,118138,1,44.0,1,0,0,152.0,0,0,0
34337,327553,1,28.0,1,0,0,152.0,0,0,0
34338,192834,1,37.0,0,0,1,160.0,0,0,0
34339,319573,1,29.0,1,0,0,152.0,0,0,0
34340,255340,1,41.0,1,0,0,160.0,0,0,0
34341,185784,1,28.0,1,1,0,124.0,2,0,0
34342,77949,1,47.0,0,2,1,16.0,2,2,0
34343,216689,1,22.0,0,0,0,152.0,0,0,0
34344,68402,1,36.0,1,0,0,152.0,1,0,0
34345,298349,1,46.0,1,0,0,152.0,0,0,0
34346,82546,1,8.0,0,0,1,152.0,0,0,0
34347,270668,1,1.0,1,0,0,152.0,1,0,0
34348,372297,1,13.0,0,0,1,152.0,1,1,0
34349,241355,1,39.0,0,0,1,160.0,0,0,0
34350,331271,1,8.0,1,1,0,152.0,2,0,0
34351,277311,1,2.0,0,0,1,151.0,0,0,0
34352,16032,1,28.0,1,1,1,26.0,2,2,0
34353,377959,1,28.0,1,0,0,152.0,1,0,0
34354,316080,1,28.0,0,1,1,156.0,2,2,0
34355,154884,1,29.0,1,0,0,160.0,0,0,0
34356,354539,1,28.0,0,1,1,26.0,2,2,0
34357,114866,1,30.0,1,0,0,152.0,0,0,0
34358,151719,1,28.0,1,1,0,139.0,2,0,0
34359,204027,1,28.0,1,1,0,124.0,2,0,0
34360,213069,1,36.0,0,0,1,160.0,0,0,0
34361,206044,1,48.0,0,2,1,26.0,2,2,0
34362,326945,1,16.0,1,0,0,152.0,1,0,0
34363,196376,1,15.0,1,0,0,152.0,0,0,0
34364,324490,1,30.0,0,0,1,152.0,0,0,0
34365,181825,1,28.0,0,1,1,26.0,2,2,0
34366,143234,1,15.0,1,0,0,152.0,0,0,0
34367,275475,1,28.0,1,0,0,152.0,0,0,0
34368,221856,1,28.0,1,0,0,152.0,0,0,0
34369,249040,1,11.0,1,0,0,152.0,0,0,0
34370,193594,1,8.0,1,0,0,152.0,0,0,0
34371,9142,1,28.0,0,1,1,124.0,1,1,0
34372,156916,1,37.0,0,1,1,124.0,1,1,0
34373,229209,1,37.0,0,0,1,151.0,0,0,0
34374,153326,1,28.0,0,0,1,163.0,1,1,0
34375,199416,1,30.0,1,0,0,152.0,0,0,0
34376,292484,1,38.0,0,1,1,124.0,2,2,0
34377,330556,1,46.0,0,1,1,11.0,2,2,0
34378,67539,1,50.0,1,0,0,151.0,0,0,0
34379,261572,1,4.0,1,0,0,152.0,0,0,0
34380,216571,1,28.0,1,1,0,26.0,2,0,0
34381,267851,1,49.0,1,0,0,152.0,0,0,0
34382,334326,1,3.0,0,1,1,156.0,2,2,0
34383,351073,1,30.0,0,1,1,26.0,2,2,0
34384,36787,1,28.0,0,1,1,26.0,2,2,0
34385,254010,1,15.0,0,1,0,152.0,2,0,0
34386,261935,1,28.0,1,1,0,26.0,2,0,0
34387,306207,1,8.0,0,0,0,152.0,0,0,0
34388,245414,1,8.0,0,1,1,116.0,2,2,0
34389,10483,1,15.0,1,1,0,124.0,2,0,0
34390,277422,1,10.0,1,1,0,124.0,2,0,0
34391,326618,1,8.0,1,1,1,26.0,2,2,0
34392,155410,1,41.0,0,0,1,152.0,0,0,0
34393,103266,1,21.0,0,0,0,152.0,0,0,0
34394,331522,1,25.0,0,0,1,152.0,0,0,0
34395,126967,1,28.0,0,1,1,124.0,2,2,0
34396,48161,1,28.0,1,1,0,124.0,2,0,0
34397,94803,1,48.0,1,1,0,26.0,2,0,0
34398,168781,1,44.0,1,0,0,152.0,0,0,0
34399,312405,1,41.0,1,1,0,109.0,2,0,0
34400,162290,1,39.0,1,1,0,124.0,2,0,0
34401,316500,1,46.0,1,0,0,152.0,0,0,0
34402,79947,1,8.0,0,0,1,160.0,1,1,0
34403,363466,1,17.0,1,1,0,124.0,2,0,0
34404,380205,1,28.0,1,1,1,26.0,2,2,0
34405,101795,1,50.0,1,0,0,152.0,0,0,0
34406,46540,1,28.0,1,1,0,124.0,2,0,0
34407,261685,1,12.0,0,1,1,156.0,2,2,0
34408,60172,1,11.0,1,0,0,152.0,0,0,0
34409,101296,1,2.0,0,0,1,152.0,0,0,0
34410,273359,1,41.0,1,0,0,152.0,1,0,0
34411,214453,1,8.0,0,0,0,151.0,0,0,0
34412,122932,1,9.0,0,0,1,152.0,0,0,0
34413,119965,1,41.0,1,0,0,152.0,0,0,0
34414,369012,1,28.0,0,0,0,1.0,1,0,0
34415,198602,1,28.0,0,2,1,26.0,2,2,0
34416,319583,1,16.0,1,0,0,152.0,1,0,0
34417,216383,1,8.0,0,0,0,152.0,0,0,0
34418,89760,1,30.0,1,0,0,152.0,0,0,0
34419,76523,1,33.0,0,0,1,124.0,1,1,0
34420,301165,1,50.0,0,1,1,26.0,2,2,0
34421,146432,1,3.0,0,0,1,160.0,0,0,0
34422,25936,1,11.0,0,0,1,152.0,0,0,0
34423,129715,1,28.0,0,2,1,124.0,2,2,0
34424,14035,1,10.0,0,0,1,152.0,0,0,0
34425,290675,1,32.0,1,0,0,152.0,1,0,0
34426,64680,1,46.0,1,0,0,160.0,0,0,0
34427,217,1,46.0,0,0,1,152.0,0,0,0
34428,156352,1,15.0,0,1,0,156.0,1,0,0
34429,304175,1,29.0,1,0,0,124.0,0,0,0
34430,330991,1,21.0,1,0,0,152.0,0,0,0
34431,66333,1,8.0,0,0,1,152.0,0,0,0
34432,336407,1,45.0,0,1,1,154.0,1,1,0
34433,176980,1,30.0,1,0,1,160.0,0,0,0
34434,65896,1,28.0,1,0,0,152.0,0,0,0
34435,274607,1,48.0,0,1,1,124.0,1,1,0
34436,260667,1,28.0,1,0,1,160.0,0,0,0
34437,84670,1,6.0,1,1,0,124.0,2,0,0
34438,26582,1,11.0,1,0,0,160.0,0,0,0
34439,154568,1,28.0,0,1,1,124.0,2,2,0
34440,275110,1,29.0,1,0,0,152.0,0,0,0
34441,342653,1,50.0,1,1,0,65.0,2,0,0
34442,230617,1,30.0,1,0,0,152.0,0,0,0
34443,223489,1,11.0,1,0,0,152.0,0,0,0
34444,234906,1,13.0,0,0,1,160.0,0,0,0
34445,282209,1,13.0,1,0,0,152.0,0,0,0
34446,53012,1,21.0,0,1,1,26.0,2,2,0
34447,335468,1,30.0,0,1,1,26.0,2,2,0
34448,121312,1,8.0,0,1,1,160.0,2,2,0
34449,237130,1,11.0,0,1,1,124.0,1,1,0
34450,102290,1,30.0,0,1,1,124.0,2,2,0
34451,126853,1,25.0,1,0,0,152.0,0,0,0
34452,343750,1,28.0,0,1,1,26.0,2,2,0
34453,239967,1,8.0,0,0,1,152.0,0,0,0
34454,37117,1,28.0,0,1,1,150.0,2,2,0
34455,259190,1,2.0,1,0,0,152.0,0,0,0
34456,318086,1,18.0,0,1,0,124.0,0,0,0
34457,134814,1,28.0,0,1,1,122.0,2,2,0
34458,171923,1,26.0,0,1,1,22.0,2,2,0
34459,70661,1,37.0,0,1,0,152.0,2,0,0
34460,69593,1,8.0,1,0,0,152.0,0,0,0
34461,198464,1,28.0,0,1,1,26.0,2,2,0
34462,228824,1,50.0,0,1,1,8.0,2,2,0
34463,154518,1,8.0,0,1,1,7.0,2,2,0
34464,262956,1,7.0,0,1,1,26.0,2,2,0
34465,173902,1,4.0,0,1,1,124.0,2,2,0
34466,95466,1,30.0,0,1,0,156.0,2,0,0
34467,43532,1,28.0,0,1,1,30.0,2,2,0
34468,287228,1,23.0,1,0,0,160.0,1,0,0
34469,238129,1,29.0,1,0,0,152.0,0,0,0
34470,263315,1,3.0,1,1,0,26.0,1,0,0
34471,88192,1,8.0,1,0,0,152.0,0,0,0
34472,375145,1,28.0,1,1,0,124.0,2,0,0
34473,9001,1,35.0,1,0,0,152.0,0,0,0
34474,6326,1,15.0,0,2,1,26.0,2,2,0
34475,350842,1,50.0,1,0,0,152.0,0,0,0
34476,17338,1,28.0,0,1,1,26.0,2,2,0
34477,216093,1,30.0,1,0,0,152.0,0,0,0
34478,14304,1,28.0,1,1,1,3.0,2,2,0
34479,260711,1,35.0,1,1,0,124.0,1,0,0
34480,310548,1,28.0,0,2,1,26.0,2,2,0
34481,98658,1,28.0,0,1,1,124.0,1,1,0
34482,106121,1,12.0,1,1,0,26.0,0,0,0
34483,11694,1,11.0,0,1,1,26.0,2,2,0
34484,240968,1,28.0,0,2,1,122.0,2,2,0
34485,117120,1,28.0,0,1,1,24.0,2,2,0
34486,33481,1,8.0,0,0,1,124.0,1,1,0
34487,375834,1,33.0,1,0,0,152.0,0,0,0
34488,98368,1,28.0,1,1,0,152.0,1,0,0
34489,215155,1,8.0,1,0,0,160.0,0,0,0
34490,41440,1,8.0,1,1,0,7.0,2,0,0
34491,190080,1,29.0,1,0,0,152.0,0,0,0
34492,174469,1,46.0,1,0,1,160.0,0,0,0
34493,295030,1,9.0,0,0,1,152.0,0,0,0
34494,121286,1,28.0,0,1,1,26.0,2,2,0
34495,157002,1,28.0,0,1,1,124.0,1,1,0
34496,342078,1,28.0,0,1,1,26.0,2,2,0
34497,254212,1,42.0,0,1,1,152.0,1,1,0
34498,350552,1,28.0,0,1,1,122.0,1,1,0
34499,123869,1,28.0,0,1,1,26.0,1,1,0
34500,188599,1,2.0,0,0,1,152.0,0,0,0
34501,172784,1,28.0,0,1,1,52.0,2,2,0
34502,133149,1,48.0,0,1,1,124.0,2,2,0
34503,78909,1,37.0,1,0,0,152.0,0,0,0
34504,358862,1,8.0,1,0,0,152.0,1,0,0
34505,350996,1,18.0,1,0,0,152.0,0,0,0
34506,336163,1,39.0,1,0,1,160.0,0,0,0
34507,195727,1,1.0,0,1,1,22.0,2,2,0
34508,29730,1,2.0,1,1,0,26.0,2,0,0
34509,122303,1,17.0,0,0,1,160.0,0,0,0
34510,92883,1,41.0,1,0,0,152.0,1,0,0
34511,260093,1,46.0,1,0,0,152.0,0,0,0
34512,197713,1,30.0,0,0,0,152.0,0,0,0
34513,43702,1,46.0,0,0,1,152.0,0,0,0
34514,82006,1,32.0,1,0,0,152.0,1,0,0
34515,191223,1,36.0,1,0,0,152.0,0,0,0
34516,309386,1,30.0,1,1,0,152.0,2,0,0
34517,182249,1,28.0,0,1,1,26.0,1,1,0
34518,132948,1,28.0,1,1,0,26.0,2,0,0
34519,235196,1,28.0,1,0,0,152.0,0,0,0
34520,354064,1,49.0,0,1,1,26.0,2,2,0
34521,212454,1,28.0,1,0,0,152.0,0,0,0
34522,301367,1,39.0,1,0,0,152.0,0,0,0
34523,231150,1,33.0,1,0,0,152.0,0,0,0
34524,289098,1,27.0,0,1,1,26.0,2,2,0
34525,198132,1,14.0,1,0,0,152.0,1,0,0
34526,251506,1,50.0,1,1,0,8.0,2,0,0
34527,203783,1,19.0,0,1,1,124.0,2,2,0
34528,296234,1,41.0,1,0,0,153.0,0,0,0
34529,117954,1,35.0,0,0,1,152.0,0,0,0
34530,372962,1,28.0,0,2,1,26.0,2,2,0
34531,238005,1,20.0,0,1,1,26.0,1,1,0
34532,308923,1,27.0,1,1,1,26.0,2,2,0
34533,252222,1,15.0,0,1,0,157.0,1,0,0
34534,58797,1,28.0,0,2,1,26.0,2,2,0
34535,286785,1,41.0,1,0,0,152.0,0,0,0
34536,293046,1,41.0,1,0,1,152.0,0,0,0
34537,98930,1,8.0,0,1,1,7.0,2,2,0
34538,53600,1,28.0,1,1,0,26.0,2,0,0
34539,248680,1,3.0,1,1,0,124.0,2,0,0
34540,90873,1,28.0,0,0,0,160.0,0,0,0
34541,370118,1,28.0,0,0,1,152.0,0,0,0
34542,299797,1,20.0,0,0,1,124.0,1,1,0
34543,226506,1,41.0,1,0,0,152.0,0,0,0
34544,168213,1,28.0,1,1,0,124.0,2,0,0
34545,94742,1,26.0,1,0,0,152.0,0,0,0
34546,93746,1,28.0,1,1,1,124.0,2,2,0
34547,292626,1,13.0,0,1,1,124.0,2,2,0
34548,280891,1,28.0,0,1,1,26.0,2,2,0
34549,18560,1,46.0,1,0,0,160.0,0,0,0
34550,46462,1,46.0,0,0,1,124.0,1,1,0
34551,201327,1,28.0,1,1,0,26.0,2,0,0
34552,3487,1,14.0,1,0,0,152.0,0,0,0
34553,348179,1,33.0,0,1,1,26.0,2,2,0
34554,264246,1,33.0,1,0,0,152.0,0,0,0
34555,238150,1,0.0,1,1,0,152.0,1,0,0
34556,355005,1,6.0,1,0,1,152.0,0,0,0
34557,376653,1,11.0,0,1,1,124.0,1,1,0
34558,161677,1,24.0,0,0,1,124.0,1,1,0
34559,241084,1,40.0,1,0,0,153.0,0,0,0
34560,332546,1,37.0,0,1,1,26.0,2,2,0
34561,216296,1,14.0,1,0,0,152.0,0,0,0
34562,49448,1,9.0,1,0,0,152.0,0,0,0
34563,73286,1,28.0,1,1,0,26.0,2,0,0
34564,249325,1,36.0,0,1,1,26.0,2,2,0
34565,277825,1,28.0,0,1,0,111.0,2,0,0
34566,138235,1,28.0,1,1,0,62.0,2,0,0
34567,106541,1,47.0,0,1,1,124.0,2,2,0
34568,48761,1,8.0,1,0,0,152.0,1,0,0
34569,174954,1,8.0,1,0,0,152.0,0,0,0
34570,293535,1,28.0,0,1,0,26.0,1,0,0
34571,292640,1,13.0,1,0,0,152.0,0,0,0
34572,356981,1,50.0,1,1,0,8.0,2,0,0
34573,316976,1,28.0,0,0,1,124.0,0,0,0
34574,51429,1,28.0,1,1,0,124.0,2,0,0
34575,83556,1,31.0,0,1,1,156.0,2,2,0
34576,211688,1,28.0,1,0,0,152.0,0,0,0
34577,268917,1,33.0,1,1,0,26.0,2,0,0
34578,184614,1,45.0,1,0,0,152.0,0,0,0
34579,53446,1,19.0,0,1,0,26.0,0,0,0
34580,161120,1,8.0,0,1,1,26.0,2,2,0
34581,285462,1,8.0,1,0,0,152.0,0,0,0
34582,249471,1,7.0,0,1,0,124.0,2,0,0
34583,50400,1,33.0,0,0,1,124.0,0,0,0
34584,124059,1,29.0,0,1,1,124.0,2,2,0
34585,376995,1,28.0,0,1,1,23.0,1,1,0
34586,181154,1,46.0,0,0,1,160.0,0,0,0
34587,310094,1,48.0,1,1,0,26.0,2,0,0
34588,288606,1,14.0,1,0,0,152.0,0,0,0
34589,33053,1,29.0,0,1,0,157.0,1,0,0
34590,321404,1,30.0,1,1,0,152.0,2,0,0
34591,106007,1,18.0,1,1,0,124.0,2,0,0
34592,325310,1,46.0,1,1,0,124.0,1,0,0
34593,303672,1,29.0,1,0,0,152.0,1,0,0
34594,175679,1,48.0,1,1,0,124.0,2,0,0
34595,98709,1,30.0,1,0,0,152.0,0,0,0
34596,92828,1,21.0,1,0,0,152.0,0,0,0
34597,97906,1,41.0,0,0,1,163.0,1,1,0
34598,290658,1,8.0,0,0,1,160.0,0,0,0
34599,49392,1,48.0,0,1,1,124.0,2,2,0
34600,59944,1,15.0,1,0,0,160.0,1,0,0
34601,88321,1,32.0,1,0,0,152.0,0,0,0
34602,182096,1,47.0,1,1,0,124.0,2,0,0
34603,153126,1,28.0,0,1,1,155.0,0,0,0
34604,142293,1,8.0,0,1,1,156.0,1,1,0
34605,182266,1,33.0,1,1,1,124.0,1,1,0
34606,250924,1,15.0,1,1,0,152.0,2,0,0
34607,113302,1,28.0,0,1,1,122.0,2,2,0
34608,133677,1,47.0,0,1,1,124.0,2,2,0
34609,137092,1,48.0,1,1,0,26.0,2,0,0
34610,29447,1,50.0,1,0,0,152.0,0,0,0
34611,313349,1,32.0,0,2,1,26.0,2,2,0
34612,30078,1,28.0,1,1,0,124.0,2,0,0
34613,348767,1,8.0,1,1,0,124.0,2,0,0
34614,93597,1,8.0,1,0,0,152.0,0,0,0
34615,234979,1,28.0,1,0,1,152.0,0,0,0
34616,100391,1,8.0,1,0,0,152.0,0,0,0
34617,283119,1,10.0,1,0,0,152.0,1,0,0
34618,334215,1,39.0,0,0,0,152.0,0,0,0
34619,136795,1,41.0,0,1,1,157.0,1,1,0
34620,264643,1,30.0,1,0,0,152.0,0,0,0
34621,330405,1,30.0,0,1,1,152.0,1,1,0
34622,332978,1,13.0,1,1,0,24.0,2,0,0
34623,113475,1,47.0,1,0,0,152.0,0,0,0
34624,268651,1,41.0,0,1,1,156.0,2,2,0
34625,125983,1,11.0,0,0,1,152.0,0,0,0
34626,47123,1,28.0,0,1,0,25.0,2,0,0
34627,97063,1,12.0,1,0,0,152.0,1,0,0
34628,47613,1,41.0,0,0,1,26.0,0,0,0
34629,304269,1,13.0,0,0,1,152.0,0,0,0
34630,29422,1,7.0,0,0,1,152.0,0,0,0
34631,278338,1,50.0,1,0,0,152.0,0,0,0
34632,157109,1,33.0,1,0,0,160.0,0,0,0
34633,317458,1,47.0,1,0,0,152.0,0,0,0
34634,114552,1,47.0,1,1,0,16.0,2,0,0
34635,325504,1,8.0,0,0,1,152.0,0,0,0
34636,373300,1,29.0,0,1,1,124.0,2,2,0
34637,223989,1,46.0,0,0,0,152.0,0,0,0
34638,361225,1,28.0,0,2,1,13.0,2,2,0
34639,370848,1,43.0,0,1,1,26.0,2,2,0
34640,150449,1,30.0,1,0,0,152.0,1,0,0
34641,275201,1,28.0,0,1,1,26.0,2,2,0
34642,373352,1,46.0,1,0,0,160.0,0,0,0
34643,340877,1,41.0,1,0,1,152.0,0,0,0
34644,175354,1,8.0,1,1,0,26.0,2,0,0
34645,160343,1,20.0,0,1,0,124.0,0,0,0
34646,284718,1,11.0,1,0,0,152.0,0,0,0
34647,260478,1,8.0,1,0,0,152.0,0,0,0
34648,255817,1,35.0,1,0,0,152.0,1,0,0
34649,273070,1,28.0,0,1,1,26.0,1,1,0
34650,273916,1,30.0,0,0,1,152.0,0,0,0
34651,248009,1,41.0,1,1,0,124.0,2,0,0
34652,186336,1,41.0,0,1,1,124.0,1,1,0
34653,350327,1,50.0,0,0,0,152.0,1,0,0
34654,119390,1,33.0,1,0,0,152.0,1,0,0
34655,223820,1,28.0,0,1,1,124.0,2,2,0
34656,77657,1,41.0,0,1,1,124.0,1,1,0
34657,348493,1,41.0,1,0,0,152.0,0,0,0
34658,272606,1,46.0,1,1,0,25.0,2,0,0
34659,152243,1,17.0,1,0,0,152.0,0,0,0
34660,30725,1,3.0,1,0,0,152.0,0,0,0
34661,217632,1,45.0,0,1,1,157.0,1,1,0
34662,369321,1,40.0,1,0,0,152.0,0,0,0
34663,135020,1,28.0,0,1,1,26.0,2,2,0
34664,299234,1,40.0,1,0,0,160.0,0,0,0
34665,230279,1,9.0,1,0,0,152.0,1,0,0
34666,281691,1,35.0,1,1,0,152.0,1,0,0
34667,292195,1,28.0,0,1,1,124.0,2,2,0
34668,17050,1,43.0,0,0,1,151.0,0,0,0
34669,92179,1,41.0,1,1,0,26.0,2,0,0
34670,125370,1,19.0,0,1,1,156.0,2,2,0
34671,311786,1,6.0,1,0,0,152.0,0,0,0
34672,371112,1,28.0,1,1,0,26.0,2,0,0
34673,212420,1,50.0,1,0,0,152.0,0,0,0
34674,216461,1,24.0,0,1,1,26.0,2,2,0
34675,211182,1,18.0,1,1,0,124.0,2,0,0
34676,339821,1,28.0,0,0,1,158.0,0,0,0
34677,296468,1,8.0,0,0,1,152.0,0,0,0
34678,158106,1,15.0,1,0,0,152.0,0,0,0
34679,347282,1,50.0,0,0,0,160.0,0,0,0
34680,266002,1,12.0,0,0,1,160.0,0,0,0
34681,48029,1,21.0,0,1,1,124.0,2,2,0
34682,289474,1,28.0,0,1,1,124.0,2,2,0
34683,180221,1,28.0,1,1,0,124.0,2,0,0
34684,247240,1,37.0,1,0,0,152.0,1,0,0
34685,95640,1,28.0,1,1,0,13.0,2,0,0
34686,44108,1,28.0,1,0,0,152.0,0,0,0
34687,343815,1,0.0,0,1,1,26.0,2,2,0
34688,18536,1,25.0,0,1,1,124.0,2,2,0
34689,263502,1,28.0,1,1,0,26.0,2,0,0
34690,227813,1,41.0,1,1,0,30.0,2,0,0
34691,92344,1,3.0,1,0,0,160.0,0,0,0
34692,53604,1,15.0,1,0,0,152.0,0,0,0
34693,121923,1,47.0,0,1,1,124.0,2,2,0
34694,112938,1,3.0,1,0,0,152.0,1,0,0
34695,146219,1,41.0,1,0,0,152.0,0,0,0
34696,61287,1,15.0,0,0,1,152.0,1,1,0
34697,178894,1,8.0,1,1,0,152.0,1,0,0
34698,331126,1,28.0,0,1,1,26.0,2,2,0
34699,38196,1,36.0,1,1,0,26.0,2,0,0
34700,229585,1,3.0,1,0,0,152.0,1,0,0
34701,321849,1,30.0,1,0,0,152.0,0,0,0
34702,256107,1,29.0,1,0,0,152.0,0,0,0
34703,84231,1,23.0,1,0,0,152.0,0,0,0
34704,248258,1,46.0,1,0,0,152.0,0,0,0
34705,124386,1,28.0,1,1,0,124.0,1,0,0
34706,194266,1,3.0,0,0,1,160.0,0,0,0
34707,99281,1,15.0,0,1,1,124.0,2,2,0
34708,279518,1,28.0,1,1,0,26.0,1,0,0
34709,326794,1,48.0,0,1,1,122.0,2,2,0
34710,198394,1,7.0,1,1,0,26.0,2,0,0
34711,139734,1,8.0,0,1,1,26.0,2,2,0
34712,111551,1,8.0,0,0,1,152.0,0,0,0
34713,346324,1,13.0,1,0,0,152.0,0,0,0
34714,157371,1,8.0,0,0,0,152.0,1,0,0
34715,226238,1,8.0,1,0,0,152.0,0,0,0
34716,176738,1,28.0,0,2,1,26.0,2,2,0
34717,224170,1,6.0,1,0,0,152.0,0,0,0
34718,326100,1,44.0,1,0,0,152.0,1,0,0
34719,290119,1,30.0,1,0,0,152.0,1,0,0
34720,74391,1,28.0,1,1,0,26.0,2,0,0
34721,144133,1,8.0,1,0,0,160.0,0,0,0
34722,152603,1,26.0,1,0,0,151.0,0,0,0
34723,180393,1,36.0,0,0,1,160.0,0,0,0
34724,295313,1,8.0,1,0,0,152.0,0,0,0
34725,119319,1,30.0,1,0,0,152.0,1,0,0
34726,39796,1,43.0,1,0,0,1.0,1,0,0
34727,28044,1,8.0,0,0,1,160.0,0,0,0
34728,101820,1,28.0,1,1,0,26.0,2,0,0
34729,186404,1,5.0,1,0,0,152.0,0,0,0
34730,16607,1,28.0,0,2,1,124.0,2,2,0
34731,155183,1,50.0,0,0,1,152.0,0,0,0
34732,245179,1,37.0,0,0,1,26.0,0,0,0
34733,173530,1,15.0,1,0,0,152.0,0,0,0
34734,140429,1,28.0,0,1,1,122.0,2,2,0
34735,271142,1,28.0,1,1,0,124.0,1,0,0
34736,289989,1,11.0,1,0,0,152.0,0,0,0
34737,85343,1,37.0,1,0,0,26.0,0,0,0
34738,230662,1,9.0,0,2,1,26.0,2,2,0
34739,169063,1,3.0,1,0,0,152.0,0,0,0
34740,202377,1,33.0,0,1,1,163.0,1,1,0
34741,291789,1,2.0,1,0,0,152.0,0,0,0
34742,293207,1,28.0,0,1,1,26.0,1,1,0
34743,176072,1,9.0,0,1,1,157.0,1,1,0
34744,189481,1,28.0,0,1,0,124.0,2,0,0
34745,34192,1,35.0,1,1,0,100.0,1,0,0
34746,176381,1,15.0,0,0,1,160.0,0,0,0
34747,38501,1,33.0,0,1,1,26.0,2,2,0
34748,343851,1,28.0,1,1,0,124.0,2,0,0
34749,352416,1,28.0,0,1,1,26.0,2,2,0
34750,150669,1,47.0,1,0,0,152.0,0,0,0
34751,297589,0,47.0,1,1,0,16.0,2,0,0
34752,238648,1,46.0,0,1,0,26.0,2,0,0
34753,113492,1,28.0,0,2,1,26.0,2,2,0
34754,214755,1,45.0,0,0,0,152.0,0,0,0
34755,363184,1,29.0,0,1,0,26.0,2,0,0
34756,361393,1,35.0,1,1,0,124.0,2,0,0
34757,81565,1,27.0,0,1,1,26.0,2,2,0
34758,174739,1,28.0,1,1,0,124.0,1,0,0
34759,243562,1,41.0,0,2,1,124.0,2,2,0
34760,287655,1,35.0,1,0,0,152.0,0,0,0
34761,182055,1,28.0,0,1,1,124.0,2,2,0
34762,369119,1,8.0,0,0,1,152.0,0,0,0
34763,365830,1,33.0,0,1,1,26.0,1,1,0
34764,113638,1,28.0,1,1,0,26.0,2,0,0
34765,250091,1,41.0,1,1,0,26.0,2,0,0
34766,67646,1,8.0,1,0,0,160.0,0,0,0
34767,101019,1,28.0,1,0,0,152.0,0,0,0
34768,178556,1,38.0,1,1,0,124.0,2,0,0
34769,214254,1,28.0,0,1,1,122.0,2,2,0
34770,55797,1,28.0,0,1,1,124.0,2,2,0
34771,131682,1,41.0,1,1,0,26.0,2,0,0
34772,347534,1,28.0,0,2,1,122.0,1,1,0
34773,376085,1,8.0,0,1,1,26.0,2,2,0
34774,249363,1,29.0,0,1,1,26.0,2,2,0
34775,184979,1,37.0,0,0,1,152.0,0,0,0
34776,261082,1,48.0,0,1,1,15.0,2,2,0
34777,99565,1,47.0,1,0,0,152.0,0,0,0
34778,232739,1,50.0,0,1,1,124.0,2,2,0
34779,52586,1,7.0,0,1,1,152.0,2,2,0
34780,85374,1,36.0,0,0,0,152.0,0,0,0
34781,310695,1,29.0,1,0,0,152.0,0,0,0
34782,1845,1,28.0,0,1,1,122.0,2,2,0
34783,379703,1,34.0,1,0,1,26.0,0,0,0
34784,18674,1,30.0,1,0,0,152.0,1,0,0
34785,228577,1,46.0,0,0,0,152.0,0,0,0
34786,372596,1,36.0,0,1,1,26.0,1,1,0
34787,267972,1,28.0,1,1,0,26.0,2,0,0
34788,63856,1,28.0,0,1,1,124.0,1,1,0
34789,29096,1,45.0,0,0,1,152.0,0,0,0
34790,67058,1,19.0,0,1,1,13.0,2,2,0
34791,1062,1,25.0,1,0,0,152.0,0,0,0
34792,185786,1,50.0,0,2,1,154.0,2,2,0
34793,178209,1,29.0,0,1,1,124.0,2,2,0
34794,330920,1,17.0,0,1,1,26.0,2,2,0
34795,25188,1,50.0,1,0,0,160.0,0,0,0
34796,129531,1,3.0,1,0,0,152.0,0,0,0
34797,269517,1,45.0,1,1,0,26.0,2,0,0
34798,80623,1,50.0,0,1,1,26.0,2,2,0
34799,139331,1,28.0,1,0,0,152.0,0,0,0
34800,33951,1,8.0,0,0,1,152.0,0,0,0
34801,340910,1,30.0,1,1,0,124.0,2,0,0
34802,124157,1,27.0,1,0,0,152.0,1,0,0
34803,260406,1,30.0,0,0,1,160.0,0,0,0
34804,44557,1,28.0,1,0,0,152.0,0,0,0
34805,56079,1,8.0,0,1,1,124.0,2,2,0
34806,348543,1,28.0,0,1,1,26.0,1,1,0
34807,54648,1,28.0,0,0,1,152.0,0,0,0
34808,345868,1,10.0,0,0,0,152.0,0,0,0
34809,84946,1,45.0,1,0,0,152.0,0,0,0
34810,267522,1,9.0,1,0,0,152.0,0,0,0
34811,94244,1,36.0,0,0,1,160.0,0,0,0
34812,336557,1,28.0,0,1,1,124.0,1,1,0
34813,166774,1,36.0,1,0,0,152.0,0,0,0
34814,356578,1,15.0,1,0,0,152.0,1,0,0
34815,198199,1,36.0,1,0,0,152.0,0,0,0
34816,354242,1,26.0,0,1,0,26.0,2,0,0
34817,315157,1,28.0,1,0,0,152.0,0,0,0
34818,178829,1,28.0,1,1,0,124.0,2,0,0
34819,186168,1,47.0,1,0,0,152.0,0,0,0
34820,82282,1,8.0,0,0,0,1.0,1,0,0
34821,284531,1,30.0,1,0,0,152.0,0,0,0
34822,273530,1,45.0,0,0,1,151.0,0,0,0
34823,99914,1,28.0,1,1,0,124.0,2,0,0
34824,361228,1,28.0,0,1,1,124.0,2,2,0
34825,198655,1,28.0,0,1,1,124.0,1,1,0
34826,65667,1,30.0,0,0,1,152.0,0,0,0
34827,189885,1,7.0,0,1,1,154.0,1,1,0
